timestamp,event_type,detail
2026-01-08 10:00:00,PROCESS_CREATE,cmd.exe
2026-01-08 10:00:05,FILE_ACCESS,secret.txt
2026-01-08 10:00:10,NETWORK_CONNECT,unknown.exe

2026-01-16T02:07:29.627836,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,8,dGlubnRpbm4=
2026-01-16T02:07:29.677004,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,iVBORw0KGgoAAAANSUhEUgAAA8AAAAMgCAMAAADbTPsrAAAABGdBTUEAALGPC/xhBQAAAAFzUkdCAK7OHOkAAAMAUExURQAAAP/qQv/rQP/rQN7WefDnfP/pQ/LdPOjhhu/gY+PqxP/rQOTqxv7pQuXsxOLqyOfsr/zoQeTrsOTrsHhiXfTgUfjkSOvVYebsrZd+eNnp
2026-01-16T02:07:29.772068,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,2cQ7fnT80x5nl8Pj8kCEYRzd5ZCvvlVscVPVKrQYNzF0ZpQ0sWkTnniLCEsOfOOGDqlxCzGMNOP4DdF7s0KthtP4L8+ym83U+RLV5rNrNv0CAswYWF9P0OFUKBRubY8u/U4fnOwKOCweF+DXBUAGsphUqu8acGjPRjjh/buw/yaJg5IismLUHBreSE4OT2lETfrA8ROn
2026-01-16T02:07:29.823404,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,3tGh9dh1He0Wk93y1qE1+yw2O2NhGcgvIYIrCIBjQDIj4CAfpjkTgWMcBUf4beD3OUC12oBhAssyyjVz7vxycWuA73BzWwjg2XB+YcVzK+anh0vRoSI1cmCkmQqwdENfRmgr8jQBnKYFAPvU7g7dJ8Zg72Xilx+/7LDZWQvBECxIgCXjZVn4I0PhDMTVweIcLgjiAixA
2026-01-16T02:07:29.874325,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,Fz3LPzjof/bpxh1LEcJIjzm+keMX1d9xLmflttLd//bby1/o2js6Ov4pYGwucfB1TUqMonleuc6gpik5ABgDmS9GYm5NncCZNbhz4uxIdOFuKMl/oQP7lIfIb7+tNxn//B//vvdhftmrBzsBwnlHzx4ll8ShZwHS44xvzPg1uXfeTPFs6Xrn6YsXT/+W/1N777BXxzso
2026-01-16T02:07:29.932440,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,CXM3tzvel6th/uswOZyWcrnDomyqFwGGBvwqCKMPvP7SWz975eN92wtUFXJ74OKFEL/nTr7WdObUtcCGvQU7123M3rluw/6sqtyqyKn9imNyOq9fv/750Cfgx+oABHgIBsp+rzenv1OWL91R2AmrV0Pe6v7wqOFof/+o2CA9CBWgEL9Ij1ThHqLQdWbSdUiTblOJurvy
2026-01-16T02:07:29.984105,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,IAEihJw8eIpUlNcV8PS1lQN+ferB0X6/M9B5vd9vGWNs5GDn4nvhN2oyv88AzZ+dKFkwCqKfCC0G+LISwIzPRxEExXzPAtOlhsLNS6f+np6nyeJdNXV1dSQIAJZ8dRo4MAiez4kO/OW5axevAU8+d63rjY6Oo00kyH6B+KCvx93coPN05h+s2r2zsDSrot6kym9zdhdu
2026-01-16T02:07:30.053759,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,TfCLsx1Fw59f1HBUBq58cHDQAOFVAR3WdHFAzq1RSa1ffPRH5TIuPRHtlOSFBjhRh8iAVyrQ91SsfbKnTyrtBACLepbal1/MBhoMGS46kJMCkl/yAPjtm9v43k5KjEg6CI+OQOKblJ+SFAUPkCIOlkbsevbXz+7aBF4sP89r5U1URqWiCAKEWCbAuW3WWQLgAhCO6T6N
2026-01-16T02:07:30.095429,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,g5oNXb6UI8F5svLW/Ycr8/fT9gU11h8OdzmvTP2vSZC+9yzAktPiOGnngo2cTkuGDa5tcRrtxLAttwSb9kYzu8eM+z6UyYkaNNwTjObF2abO2Y7q/RsbYQPW+fYycz9wJv19fa2tB1IslsmTJwt1HbPlHeVC7k2X/dduexN2i1EwSDAIlE1jsxEqBZhqNZVCJZo8aATF
2026-01-16T02:07:30.149993,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,i1HfAvA9lB75TqDks8/EgpGoqJFePo0tDmPEIAMcjABYpTF0aTiVk0kVUeyWjvZJC0HwJCHCk5PVFp1h+PjR0VGgwUwcSHCboY2LJSuFLJQZgmMIqhhgImG1dC4FH6jxl9RIoukl8WTFeQgkwsahsSm4xgXeOrzBQxuJw2GgwX+tnKwYzGkRilK1agG6eFL3+oDv6Ggu
2026-01-16T02:07:30.214813,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,tNDwOsPHH8OL/E8TSxkWASW+TqR/XpzasVSjXrkqfJfF2kekSj1PyOMJ9XVCpfKWFZY3rZYlDg1/HN91Sz1X3t5r1t1R2+TmZ3Vzg33TLzyx81fT09MF0xNVB8qsOTnTg9b+/v6C4omJ5oNBWUnp/hDg4L01AcBBExJM7BNC6HQ2mzIgKYU5sH94YI0a4UvEbJyDGjAF
2026-01-16T02:07:30.276284,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,X+dFx/j47Ox4gWMC+mgrCHNfZxFgOMXayZvONmlmHI5P569cOefCaXbb1LmGEHVtLSM6FparOBwAcXNGbHxA2ifRFIQGvDPKUWGSwFIaLjeVViT39ibHxKQmRpTCgAT7AxkGDFcegqlvemKUf2M6EZFAgGFFNjAsiMGmB1YygmgDcYsBkmCAF1GFRgPFscFhfoF+CaEC
2026-01-16T02:07:30.347394,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,7IDfzGzwo6Io8/i3/kkOzGQ2OYq7huWypOKy2lqAEtReOIwDh4H0psakpuL0GPDe2vSmlJRC5HngYGYy3P9b2VepjgQyn9IUlyORQH7hi5qghdMtCQSWlkxmMsliAhnIKltcQ2YTiT08gpgnLqXn4j5ms8PDE8vDBWkAYCwuNlaGlzdQmFpxjUIlZTIZGg0L96+wmOOP
2026-01-16T02:07:30.407777,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,SaTFYORyOZeLN5r0cq6sS8OkNNe0hA3HLMRSNVoeFWCdKCifopVPhYeHx1DNFOwgY2KQEhc/wYgWwjA4MlIoTOclJMQlmIVSFdBgFotNZjZotAw2gaLSEGQfoXOgc3/2jPhFL5A8AVxvA+XsWLUGAH59fb33b+7+frpWJBTgHX7rn79x/WRwoL+3JzJe2C8oXtzSXEMJ
2026-01-16T02:07:30.529425,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,Gjo64UavofzQU989ubXviE2ozqrqtU/PVPblA4b7+/r66/Kn5yqQzUY16rHeJDlfrseUFtbWlmIxtbVt7Y6VJW7bEh0EwqMifNfsbNfoaNno+Gjr6OTKV6Kuq5PtFcB/l8x/mp6eklLGr0+PGhbZJXAWjJVA1Q1qiWIiHNMDk1ocKlPMp+eih86iseAdsDFsgYanc/Fc
2026-01-16T02:07:30.719735,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,c6lc/mF7TKwAxsDURFJ5WnYVINiuSq1fy6+a2fDQCQI2hazd+rSh481nOQe/xtIjl74AFu/AgOCTJ0Peu3Zug98QX38AsL/vnoD3Hty69eDoTj/0eHsHnFwF/M5ffCPUz3tDgL/9tvYhvp7uQq9dHugtM8qvn887U5L1Gis00Cd8t2fZ/bD8gi8VrKnb+8RExlv2Xgfg
2026-01-16T02:07:30.847408,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,HVaDVW2xKM3qJ/Xt/EI3OEEACBMocMc9WWxtKE1gy9wKjBIchTEN62GbAQtbWkvFsqRAg7HwWomFQ+qzTPA3S6kwx6WTmuRJzuX/n713gWr6zvO/uQiVUtqhIzIe6nTxrHscq48e17FnO/7PUQIJ5AIJPxLIjZiEBHIhIRBCEpNwCQkhEO4QwhQTBrlfBgusqdDFTAfr
2026-01-16T02:07:30.961339,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,IK3M0mnVTWpFEbfiQRFOoegTx4vjcMXFKhWIhu09MydHR4ftdrskIUEqTZDaJRKVXM9222eAKNsrwKthTzpw18O+dKC9ijEiFZfOrhgellS1tl7uuzzd15eZPMuR2tFKDll5ak6qVAIUmJOTWV46TqEhCNWUb6fEVWS4gYuuv2hDQ2AIMJIJFDgtV8+Ym7XHvPQ5vq6t
2026-01-16T02:07:31.065818,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,WGtq6msGXZYCt09iyRjvLm0ksJnCuZq5hrn2RriY4DiexCAyGuVyeRoeTzPg4ZBbkqspG2/QJwCAK1mV7HxTcTmbzQYeulJRb0VT+GZFfVZ5XmoiVyhUOc3i0f/67+/YQ6+MiIU9vpBc6JywMTjg4xsiDh/+yQ+jIjZHRYQEhKydhRe6uiL6W8z1WD/fX/jrm/em81J4
2026-01-16T02:07:31.214397,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,Xh4v/USWilAz1gUkGLXQchRgmh5Pw8on00hUghxWZEF+IccAYFZuLtWUiMXAUlnqb/OAhRaZmUwdnZudlMPJTMxMzEsm5yTmZXJKasZyUmvHSDu+Nb0bNqwZUBe4NtJdK8wb/2qg8/2lDP7YNzx4Y2D0715rW763B+B7P2O9TsOzd7bRiEBQiDQS9IQou3wGAU+cFhoh
2026-01-16T02:07:31.328688,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,kbX2WF0qZPdXAN4IV38EwyW10Teu3Wy+eeGzss8mFieGTg7deeQsnZhKFQyAK5tcaOeEGQ5MF60KsBkFWCsaHBy0DRmHh0EM3C21SzMq8zOcRLZelRFfLLHb7Z7h0Ruy7j9/4Z33eZdmAL4fHzt67NzHH398rGiwHsov+IcnxTP44I+hcRldXB0hDcS+1WjjEQYwEQ7C
2026-01-16T02:07:31.550491,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,WgZb3i8+fPjExMSGl26j+Hy3SqUy28JtSpNJp+e6oHHjVVU+vgYMXVk1+YeH02cQvC3btvUYG4sbK/Krepzm0LmvvvridG9nQaba4rB2WCo/+M0XR2H47LmDU0iBCxG/qUzrh79tLS+fOvpex8GOTEWeEAlwc41OY5dzm8tv4IsAjojNifTYgofU4sG7IMQiCfxJNDZG
2026-01-16T02:07:31.846169,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,bMFNYOusxWNlhVDDWtBoAWAJ4YkqcCwHLtaTGmOVwcOgnz5FRUUL/uJxXHzGbVUfI/WFS4VRgkdeiV7J/BOCYwwv7zyKoXvjgnWc3nj85XG3u6CtoADxEB6dwPz+XlR2+fKe4b7Rs0eOHDmLqNkZsAT6Rkd37ryA/nL27NAo+kvB1pKjs8ePL/3PW33Zex1ikiRVZh7d
2026-01-16T02:07:31.933742,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,GEiDThZVXxRUqrTXGnjvi9NiI+jv4a1TW2FcLDdKdlvDZFNTNPVtbOzvbgzKg+CEF8uOTlhnjoQcarUVKzAfW2gFAthBI4BvOkXCCuysFxlUpGBxsHmx2QkKjAUYGWiuiiUSkGKzNMI6PG6YR8my3GB3OPQCgEUYYJYv2hdkBRksLCYsjvE7jfh9edWKVStheBWU6tH/
2026-01-16T02:07:31.994674,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,MSx5Gwktkt+87gylUgsnR055sKLUhIw05rcx6NRvqKkpLvZNNvfb7YsA8Nkjge2JNnVtrboaAOYr1BzANqk0MbG8ujAtV1qOAC436GXRIhaSW6EIKzDXGMLlwJSEpHnJADAbAcvL4rnQ1DLAJAJY3ZvUG+r39U9Pf1yiKV0w+IqjAP/7rV8ys8GgcdNKFevomuXiwAFE
2026-01-16T02:07:32.048541,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,NOCLsDXhS8LoD5wEV6EwVrGbDxx7An8XDz/32r9u3TpTXGwshjXf+FY/Jlhu1wm855a2zgDAZa7wsgL7HRzAZj4+AuZyYHM9v9dqsSKC1ZZMG6Mj3RLkpAFgLQF3lCSM29GLBBjsMyDc2xtNfwHgnJwNe6fzp39e0b6ufV1vSJ6XRzGEECbRemiSLi297RnQK6VV3rYq
2026-01-16T02:07:32.110135,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,74RlV2vXto6OgT0DT3VWPn7onXfee++w9fktDS0DJwZwJRoOviTrvc24HVjodg8NuVUmsViOh0iYha7YfCMF3rDhmTcEYiP8C+RisWPT2//2pseqNzR0AbldHQ0E4C791+wGnbPQpjVrzbV1TeW7h//5HWePwYCDDaQSjz4aqHnh5y/9fKy4+PxZOkbyf6GYnfegefvG
2026-01-16T02:07:32.176072,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,sQp0qUctDXrMNveGy2fPHtlUJlcx2hF0oj0yczgQ0HoEFU84+3pFbhX6ORQVYngPmre07WGVCiJXBx7wksBVThFnFxxcNgMlNskdZdVGkE8KIGbujHP3EBOPJuIf7kB+keCTMyDm6J2BLll99vviC4MdreUNLXWsibT9/X5r9EfJzNFTLMBdJ/YNDG7ZkpJgLIDWkiQW
2026-01-16T02:07:32.239893,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,cE7GnBUOMoaSm8XByL/1OafLpB57SKLFTp04xIwxjbZ/oMui1w0eG7AoFJh9Vn6dqznHcKCqv7zRMGohRZANKYa1dbrRUQtxoUUGHQKsap4hvxgAgwB7q5vL3DKZC5NXAK/FYLEprEIwiU1oUCj9SllaOaw5C+kIACxV6L0bymihOSaJJTQxpcfpdHsi8UQ0GrH7fA4H
2026-01-16T02:07:32.338569,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,11vvlNSSziONBhcrgAjrvZ2duFxBqHe6nEM1bYivQFCBw6DLav6WyzATgBsbG6094GkT7SWveldn+h70OspNByk6BpGvQ4XD2+3gMiPAuHYJty/bcf0FFmTF45N2frP3XzrARICzCyOh2FQYE1j3Ti1ZubKkZGWJ1X5JrY6eGp8aCURFMVFBHvLLdhrNKHFm42hujFaK
2026-01-16T02:07:32.423899,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,crEvYncsuH0Ao/QuCX9x5crFi5ol+Vm5Wbd9wCdvvN0+Ad5e1dQ/ODC4bbDlvoXXFB/OevPQOx99dGjzpl2E300v7jt27NjzG597zgAhcKPNoNPr8BhJHVRjJwMAbGOT0PDquqEgzlp6pLGRFWAkuDutPuAfrKnbP5KIRsznjh29OHkxEosmYvEEa+BByylMQjtW38oT
2026-01-16T02:07:32.487504,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,u9Gme+C+cWS9sjxeG54bHxP8V4iix8bXTV69Ghyfmlq3kKxSJQ9XBchxMGTD47eTgU+1EoSHR8ODfalb8Pyoi/C77vZg13BX0hYykoMeBFM9YT3n8eTuzijqdhX3FBXtLq6tqenp6Tl1qvbNn/8KuI3wG0mDAd93RXx/9Id3e9/+4lWLXu926y0V6SWQArsrj//2H/4v
2026-01-16T02:07:32.531643,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,q2/T12W9XzE0gQipKnXe7x8A8yX4/vL18lZSwyIObNa5dx6obgocyBUALiD+izlwWVl5zIF3tu/pdy8TwJFim/DRyrfP+SevDsxtl8mjAEf5lWoXcCMS2q8wx72vqm8dGcIxSJo2xLmUk2L62wXJb7JGuQTfNQmUX6ono81iBgwODE9c7taa1u5vpveBnWBxyrT69qbz
2026-01-16T02:07:32.586280,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,OICzdOBhNkUml1KAqX64+EZ6NxZNYFzLeXrqelqx+my2OTh8sNmEEJoYsMdh9axfW3H9y+u9nzfr3XX7+vFKMKlBk6QXvLjc4/E0HD59GHRmukHvdplbLjUXNu9Y/2DovObB0BmsN+mlufDc3NjY5NjowM2bA+T5EPFfEkMjuWNjn+Erz+OMurHfBfzj64J4IKwUBjrH
2026-01-16T02:07:32.628656,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,F7d+9npG9gVIjE3OCgihgWDx7GhxBWuRA4MHQwi9CN5FdeZHuLuxFGHxnC1S96L8Uj1dA05MFOLnpIVAk6DQfFrc9x47Lv5kkMXJk+fDQRHfm3VppKAl2cRDiAwObGOMOluD2+cxuqzYuQHproHD1wO8rNGOBNvxcMlqYjfBx7L5zXfeAwO+dfJ3B7IusDYA2P3hNSC4
2026-01-16T02:07:32.673826,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,4096,DqoVCLAWAK4W8PWHDh4NAsCCJsfGguPBoZM3T/rXBZO0EDwjv2OjQUh9VeKY9ge6Lh91W9AGgxhEg0ZYLD+TU2DhEmHEf0kXNITVJhNjcjLMzENC6LXpZLPo5y143xAAZpxtztNG1s62nbblXWCwhq2zXjByTB7D2+kZMNWKdOD5QEddZ6CzqTMUChyr86P9wq/PrmKi
2026-01-16T02:07:32.731406,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,2525,p/cbyNw6m9UKMXKlF/Jf4SDJsKghK9qURcZz0CoWFdWT0rMjQDD8mr5HrjWQfQ0zE119s8NAMHtJZ3q/gmzyZk3EgQHgFjIByxttiI4J7zgYwIHpSTAV1ZPS6ucxjB6enZ2YFia7w+8G+/q6gOkZdutW+6uNFVjFMuLdJAcAamgxCFWsqAnHRkPD67ycXuelN5KoqJ6Y
2026-01-16T02:07:32.780934,NETWORK_CONNECT,127.0.0.1,127.0.0.1:5000,POST,302,44GT44Gu44O85pyo44Gq44KT44Gu5pyo4pmqDQrjgIDjgIDjgIDvvI/ijJLjg70NCuOAgOOAgCAv44CAIO+9nCDjgIENCuOAgOOAgCjvvL/jgIDkurpfIOODjg0K44CA44CA772cDQrjgIDjgIDvvZzjgIDjgIAg772cDQrjgIDjgIDvvZzjgIDjgIDvvZwNCuOAgOOA
